id,camber_pct,camber_pos_pct,thickness_pct,aoa_deg,flap_angle_deg,flap_chord_pct,aspect_ratio,endplate_h_pct,Cl,Cd,Cd_pressure,Cd_friction,Cm,Cl_3d,Cd_induced,Cd_3d,Cl_Cd,downforce_N,drag_N,efficiency,converged,stall_flag,x_tr_upper,x_tr_lower,Re,airfoil_name,t_max_pct,camber_actual,evaluated_at,camber_thickness_ratio,loading_index,flap_effectiveness,ar_endplate_factor,chord_re_log
155,7.282725409340709,57.81464500206188,8.836831798781771,-9.50908729690956,18.212842116820948,34.73881956473649,3.257387449676887,18.39829605436922,-0.6436857243706613,0.0111824551464102,0.0,0.0111824551464102,0.0602860884956229,-0.4424101713016236,0.0162253592851444,0.0274078144315547,-57.56211099825386,-188.2080471203333,11.659703064291804,16.141753017426847,1,0,0.3586971741808181,0.722013372062434,713039.0143737167,NACA 7609 (inv)+flap18°,8.904642572188386,10.872770435164067,2026-03-24 14:48:53,0.8241330801775237,69.2520716768422,6.326926360572762,4.396064644272786,5.853113293195019
1088,2.233515194102052,28.98950715397887,11.742509217761825,-15.027637756965364,18.93377192063982,28.70456146960805,5.106836184160363,22.91742654229493,-0.7722903672190139,0.0120436593876848,0.0,0.0120436593876848,-0.1054027366456698,-0.606749524802466,0.0181818184837345,0.0302254778714193,-64.124228555377,-258.12051928708286,12.858380146916405,20.07410858427477,1,0,0.3257157356450469,0.7036793129605007,713039.0143737167,NACA 2312 (inv)+flap19°,11.745435902176729,9.31391298857264,2026-03-24 14:48:53,0.19020765942628487,33.56445726164382,5.434856199475446,7.330511503326911,5.853113293195019
719,4.361485582807535,25.317399337137267,15.56179194912952,-3.798029358982719,5.452473935083833,25.930417760400253,5.095658138341973,9.081603672386018,-0.4988267319245748,0.0124763354775237,0.0,0.0124763354775237,0.0217674034854928,-0.3737278066413237,0.0086364247814651,0.0211127602589889,-39.981830628329526,-158.98951969296854,8.981690827707022,17.701513305547362,1,0,0.3998633048774376,0.7432373620289531,713039.0143737167,NACA 4316 (inv)+flap5°,15.566009756190644,4.361208819652876,2026-03-24 14:48:53,0.28026885316709965,16.565050292282873,1.4138492696441727,5.9749163439273865,5.853113293195019
48,7.61382926625937,37.95069918775853,16.849219211150583,-6.804060111129294,23.377672366814316,33.76528704168108,3.3726822686035804,11.07451839035297,-0.0401134439796465,0.0116806183227478,0.0,0.0116806183227478,-0.0160748283744216,-0.0269233261177808,6.540688361819653e-05,0.011746025206366,-3.434188402640124,-11.453594332388722,4.996938607926303,2.29212228347586,1,0,0.5640583574800268,0.814649627308018,713039.0143737167,NACA 8417 (inv)+flap23°,16.918883766069403,13.397735674777564,2026-03-24 14:48:53,0.4518802426892661,51.8049520035042,7.893538178318612,4.082348072964468,5.853113293195019
1176,3.360408752362435,48.462509816121695,11.63705158040828,-11.90358129419265,28.259800692574384,21.76680195395113,2.4247606458186137,23.47264616955652,-0.3610014891474832,0.0112409108530163,0.0,0.0112409108530163,-0.1118261165112329,-0.2298749883715536,0.0054519940335864,0.0166929048866027,-32.114967716394055,-97.79233265801872,7.1014168146939305,13.770819994070935,1,0,0.4434085957454912,0.7640097162023909,713039.0143737167,NACA 3512 (inv)+flap28°,11.655370837517422,10.305935131776833,2026-03-24 14:48:53,0.2887680551334754,40.00089876546274,6.151254849333976,3.506156070836761,5.853113293195019
351,5.134759051987139,53.92188162393554,11.286241107575297,-15.689225885025415,29.98483192393187,32.68516183430784,4.046734285517324,24.90948920847661,-0.6156017159394792,0.0116583834143636,0.0,0.0116583834143636,-0.0384092795346612,-0.4609662637064664,0.0128661362632826,0.0245245196776463,-52.8033513789766,-196.1020923757234,10.433105417793673,18.79613830425513,1,0,0.3663325446731781,0.7260801885471528,713039.0143737167,NACA 5511 (inv)+flap30°,11.328604231295094,16.33508676821306,2026-03-24 14:48:53,0.4549574125738552,80.56039463180518,9.800590840082334,5.96197388179598,5.853113293195019
99,5.100503750016358,59.94956606941017,8.065788900089009,-15.380609686498474,21.65230772513698,33.15465534656125,2.8150218782161325,7.648855565519468,-0.9396695999004748,0.011491090433059,0.0,0.011491090433059,-0.0062852437276666,-0.579927150320762,0.0386199688364342,0.0501110592694932,-81.77375379425357,-246.7098713232727,21.318010335283603,11.572837588644065,1,0,0.2872895522176995,0.6805129720772648,713039.0143737167,NACA 5608 (inv)+flap22°,8.096759198016496,12.23318031214999,2026-03-24 14:48:53,0.6323626632430304,78.44885738352339,7.178748000846022,3.2241240976609307,5.853113293195019
493,2.116775586533284,42.526650420190606,11.396408710959886,-13.141615406576522,23.91232728815202,23.400796693594685,2.087401051934119,6.423064771275514,-0.4767624674757469,0.0114275547405316,0.0,0.0114275547405316,-0.1261039591461495,-0.257164733589205,0.0104731240376967,0.0219006787782284,-41.72042736183531,-109.40180727455945,9.316883405580436,11.742317952485289,1,0,0.4065353752686146,0.7465244064573929,713039.0143737167,NACA 2411 (inv)+flap24°,11.403586840067431,9.485238700065237,2026-03-24 14:48:53,0.1857405819868138,27.817850660250855,5.595675093407419,2.342143782977947,5.853113293195019
146,1.4156009220851178,59.60635757191076,13.94585978470828,-10.898233989128183,17.98228096287051,34.1654149188412,4.332984653699731,27.67550205504259,-0.2383829834338968,0.0114856820314045,0.0,0.0114856820314045,-0.087085421629687,-0.1830185839005151,0.0018216384730569,0.0133073205044614,-20.754795647494237,-77.85890220675043,5.661137485108872,13.753225815757252,1,0,0.4861200268636308,0.7829776940414418,713039.0143737167,NACA 1614 (inv)+flap18°,13.952005860814689,10.547644610514388,2026-03-24 14:48:53,0.10150689480166242,15.427550084109228,6.143720902836503,6.611417641770494,5.853113293195019
227,6.5691567831636615,48.27612003832019,6.514527559599088,-7.7997922853103905,18.77647969163552,26.378345135720775,5.131162436569398,6.986298963595539,-0.4601986334219213,0.0104074744437744,0.0,0.0104074744437744,0.0054421555832325,-0.3423843343872303,0.0074745596149331,0.0178820340587075,-44.21808921156708,-145.65552765214943,7.607290534995639,19.146833814495945,1,0,0.4116172138065763,0.7490015685993435,713039.0143737167,NACA 7507 (inv)+flap19°,6.552362552712057,8.490584235573166,2026-03-24 14:48:53,1.0083857536966097,51.23805839831435,4.9529246173981365,5.812271298009656,5.853113293195019
425,0.8828959721696321,41.53916592791624,16.793702058343875,-10.55054499919382,0.8805933491444186,28.778203585031097,2.689684576954349,26.42115121404036,-1.1990843069185706,0.0140774742171607,0.0,0.0140774742171607,0.0135930632362506,-0.8020306904625549,0.0573537507594528,0.0714312249766135,-85.17751753058529,-341.19611115273653,30.387934609884677,11.22801254948572,1,0,0.2364955920874846,0.6461062365166242,713039.0143737167,NACA 1417 (inv)+flap1°,16.79817079512008,0.882892102096285,2026-03-24 14:48:53,0.052573040125537374,9.315033683982678,0.25341894677302446,4.039911272544226,5.853113293195019
679,1.3688914377028985,22.972332617373198,6.472723309148547,-12.958821825542511,7.666956990451515,32.352446368939866,2.6123491383020325,15.393617755461609,-1.0121263413443402,0.011265885311877,0.0,0.011265885311877,-0.0512271340952021,-0.6356196583125998,0.0437982940456327,0.0550641793575097,-89.83992942634615,-270.40231523236884,23.42514330687733,11.543251270227325,1,0,0.2720941221706822,0.6707225312592043,713039.0143737167,NACA 1206 (inv)+flap8°,6.474364030659673,4.316290436094242,2026-03-24 14:48:53,0.21148616622745287,17.739220239702586,2.4804481484655123,3.3764057157998213,5.853113293195019
481,2.211326812136984,39.28606663762521,15.702386233599087,-12.133371140745426,18.96694117530581,26.787784551518985,4.9798149947647214,17.07732854851908,-0.4911716596063186,0.012496554175214,0.0,0.012496554175214,-0.1042488927842243,-0.3768873779507027,0.0078634751284343,0.0203600293036483,-39.304567700792255,-160.33364960780776,8.661467577199794,18.51114123313993,1,0,0.402165644656945,0.7443761407010122,713039.0143737167,NACA 2416 (inv)+flap19°,15.710734771253554,8.70663404217665,2026-03-24 14:48:53,0.14082743725952368,26.830848925139463,5.0808233380542625,6.595611793517062,5.853113293195019
544,2.2864317910809198,56.30268483155711,12.80319739120835,-14.081297806640562,34.456268025966565,25.750895519288683,4.868098875871347,22.792789254786214,-0.2326404119024846,0.0112113982530163,0.0,0.0112113982530163,-0.1275834756876674,-0.1808060013027719,0.0016968061149639,0.0129082043679803,-20.75034769547088,-76.91763576030212,5.49134738195567,14.007060637440302,1,0,0.4882182262881724,0.783877471729415,713039.0143737167,NACA 2613 (inv)+flap34°,12.814394135340397,14.569265540256543,2026-03-24 14:48:53,0.1785828743569132,32.19592696478101,8.872797579212722,6.976292359106095,5.853113293195019
107,6.480784613226037,33.59430501634486,11.025639055661468,-12.264089307052496,14.620669744653334,26.69114542945673,4.635886000503104,12.472882555647551,-1.0893124002743704,0.0123588797384298,0.0,0.0123588797384298,-0.003974153049748,-0.8076369122108351,0.0418134632533963,0.0541723429918261,-88.14005988642846,-343.5810835503264,23.04574248920995,14.90865758441897,1,0,0.2567899664596162,0.6604479549414038,713039.0143737167,NACA 6311 (inv)+flap15°,11.040550401226804,6.73733750067351,2026-03-24 14:48:53,0.5877921978498172,79.48092127637578,3.902424224306001,5.734520371390376,5.853113293195019
994,4.966406952614547,43.67762599704352,19.424042677932697,-9.23004009264876,21.445924876842422,30.81714373027651,3.0685815250884034,18.42187094329416,-0.2449112048546069,0.0130095976186288,0.0,0.0130095976186288,-0.0528104588906456,-0.1651697604065204,0.0023998156581315,0.0154094132767604,-18.825425046498783,-70.26573995345771,6.555399871473459,10.71875725830651,1,0,0.4837457197284972,0.7819560707740264,713039.0143737167,NACA 5419 (inv)+flap21°,19.4753620987272,11.267454872233346,2026-03-24 14:48:53,0.2556834864380108,45.840135289041825,6.609021493583655,4.1426327689373545,5.853113293195019
